"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"43","sofonias","3","10","El pecado de Jerusalén, y su redención","De la región más allá de los ríos de Etiopía me suplicarán; la hija de mis esparcidos traerá mi ofrenda.","sofonias_3_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"44","sofonias","3","11","El pecado de Jerusalén, y su redención","En aquel día no serás avergonzada por ninguna de tus obras con que te rebelaste contra mí; porque entonces quitaré de en medio de ti a los que se alegran en tu soberbia, y nunca más te ensoberbecerás en mi santo monte.","sofonias_3_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"45","sofonias","3","12","El pecado de Jerusalén, y su redención","Y dejaré en medio de ti un pueblo humilde y pobre, el cual confiará en el nombre de Jehová.","sofonias_3_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"46","sofonias","3","13","El pecado de Jerusalén, y su redención","El remanente de Israel no hará injusticia ni dirá mentira, ni en boca de ellos se hallará lengua engañosa; porque ellos serán apacentados, y dormirán, y no habrá quien los atemorice.","sofonias_3_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"47","sofonias","3","14","El pecado de Jerusalén, y su redención","Canta, oh hija de Sion; da voces de júbilo, oh Israel; gózate y regocíjate de todo corazón, hija de Jerusalén.","sofonias_3_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"48","sofonias","3","15","El pecado de Jerusalén, y su redención","Jehová ha apartado tus juicios, ha echado fuera tus enemigos; Jehová es Rey de Israel en medio de ti; nunca más verás el mal.","sofonias_3_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"49","sofonias","3","16","El pecado de Jerusalén, y su redención","En aquel tiempo se dirá a Jerusalén: No temas; Sion, no se debiliten tus manos.","sofonias_3_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"50","sofonias","3","17","El pecado de Jerusalén, y su redención","Jehová está en medio de ti, poderoso, él salvará; se gozará sobre ti con alegría, callará de amor, se regocijará sobre ti con cánticos.","sofonias_3_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"51","sofonias","3","18","El pecado de Jerusalén, y su redención","Reuniré a los fastidiados por causa del largo tiempo; tuyos fueron, para quienes el oprobio de ella era una carga.","sofonias_3_18","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"52","sofonias","3","19","El pecado de Jerusalén, y su redención","He aquí, en aquel tiempo yo apremiaré a todos tus opresores; y salvaré a la que cojea, y recogeré la descarriada; y os pondré por alabanza y por renombre en toda la tierra.","sofonias_3_19","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"53","sofonias","3","20","El pecado de Jerusalén, y su redención","En aquel tiempo yo os traeré, en aquel tiempo os reuniré yo; pues os pondré para renombre y para alabanza entre todos los pueblos de la tierra, cuando levante vuestro cautiverio delante de vuestros ojos, dice Jehová.","sofonias_3_20","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
